"CurrentApplication","Date"
"mstsc","07-04-2017 13:07:18"
"mstsc","07-04-2017 13:07:19"
"mstsc","07-04-2017 13:07:20"
"mstsc","07-04-2017 13:07:21"
"mstsc","07-04-2017 13:07:23"
"mstsc","07-04-2017 13:07:24"
"mstsc","07-04-2017 13:07:25"
"mstsc","07-04-2017 13:07:26"
"mstsc","07-04-2017 13:07:27"
"mstsc","07-04-2017 13:07:28"
"mstsc","07-04-2017 13:07:29"
"mstsc","07-04-2017 13:07:30"
"mstsc","07-04-2017 13:07:31"
"mstsc","07-04-2017 13:07:32"
"mstsc","07-04-2017 13:07:33"
"mstsc","07-04-2017 13:07:34"
"mstsc","07-04-2017 13:07:35"
"mstsc","07-04-2017 13:07:36"
"mstsc","07-04-2017 13:07:37"
"mstsc","07-04-2017 13:07:38"
"mstsc","07-04-2017 13:07:39"
"mstsc","07-04-2017 13:07:41"
"mstsc","07-04-2017 13:07:42"
"mstsc","07-04-2017 13:07:43"
"mstsc","07-04-2017 13:07:44"
"mstsc","07-04-2017 13:07:45"
"mstsc","07-04-2017 13:07:46"
"mstsc","07-04-2017 13:07:47"
"mstsc","07-04-2017 13:07:48"
"mstsc","07-04-2017 13:07:49"
"mstsc","07-04-2017 13:07:50"
"mstsc","07-04-2017 13:07:52"
"mstsc","07-04-2017 13:07:53"
"mstsc","07-04-2017 13:07:54"
"mstsc","07-04-2017 13:07:55"
"mstsc","07-04-2017 13:07:56"
"mstsc","07-04-2017 13:07:57"
"mstsc","07-04-2017 13:07:58"
"mstsc","07-04-2017 13:07:59"
"mstsc","07-04-2017 13:08:00"
"mstsc","07-04-2017 13:08:02"
"mstsc","07-04-2017 13:08:03"
"mstsc","07-04-2017 13:08:04"
"mstsc","07-04-2017 13:08:05"
"mstsc","07-04-2017 13:08:06"
"mstsc","07-04-2017 13:08:07"
"mstsc","07-04-2017 13:08:08"
"mstsc","07-04-2017 13:08:09"
"mstsc","07-04-2017 13:08:10"
"mstsc","07-04-2017 13:08:11"
"mstsc","07-04-2017 13:08:13"
"mstsc","07-04-2017 13:08:14"
"mstsc","07-04-2017 13:08:15"
"mstsc","07-04-2017 13:08:16"
"mstsc","07-04-2017 13:08:17"
"mstsc","07-04-2017 13:08:18"
"mstsc","07-04-2017 13:08:19"
"mstsc","07-04-2017 13:08:20"
"mstsc","07-04-2017 13:08:21"
"mstsc","07-04-2017 13:08:22"
"mstsc","07-04-2017 13:08:23"
"mstsc","07-04-2017 13:08:24"
"mstsc","07-04-2017 13:08:25"
"mstsc","07-04-2017 13:08:26"
"mstsc","07-04-2017 13:08:27"
"mstsc","07-04-2017 13:08:28"
"powershell_ise","07-04-2017 13:08:29"
"lync","07-04-2017 13:08:30"
"lync","07-04-2017 13:08:32"
"lync","07-04-2017 13:08:33"
"lync","07-04-2017 13:08:34"
"lync","07-04-2017 13:08:35"
"lync","07-04-2017 13:08:36"
"lync","07-04-2017 13:08:37"
"lync","07-04-2017 13:08:38"
"lync","07-04-2017 13:08:39"
"lync","07-04-2017 13:08:40"
"lync","07-04-2017 13:08:41"
"lync","07-04-2017 13:08:42"
"lync","07-04-2017 13:08:43"
"lync","07-04-2017 13:08:44"
"lync","07-04-2017 13:08:46"
"lync","07-04-2017 13:08:47"
"lync","07-04-2017 13:08:48"
"lync","07-04-2017 13:08:49"
"lync","07-04-2017 13:08:50"
"lync","07-04-2017 13:08:51"
"lync","07-04-2017 13:08:52"
"lync","07-04-2017 13:08:53"
"powershell_ise","07-04-2017 13:08:54"
"powershell_ise","07-04-2017 13:08:55"
"powershell_ise","07-04-2017 13:08:56"
"powershell_ise","07-04-2017 13:08:57"
"powershell_ise","07-04-2017 13:08:58"
"powershell_ise","07-04-2017 13:08:59"
"powershell_ise","07-04-2017 13:09:00"
"powershell_ise","07-04-2017 13:09:02"
"powershell_ise","07-04-2017 13:09:03"
"powershell_ise","07-04-2017 13:09:04"
"powershell_ise","07-04-2017 13:09:05"
"powershell_ise","07-04-2017 13:09:06"
"powershell_ise","07-04-2017 13:09:07"
"powershell_ise","07-04-2017 13:09:08"
"powershell_ise","07-04-2017 13:09:09"
"powershell_ise","07-04-2017 13:09:10"
"powershell_ise","07-04-2017 13:09:12"
"wermgr","07-04-2017 13:09:13"
"wermgr","07-04-2017 13:09:14"
"wermgr","07-04-2017 13:09:15"
"wermgr","07-04-2017 13:09:16"
"wermgr","07-04-2017 13:09:17"
"wermgr","07-04-2017 13:09:18"
"powershell_ise","07-04-2017 13:09:26"
"powershell_ise","07-04-2017 13:09:28"
"powershell_ise","07-04-2017 13:09:29"
"powershell_ise","07-04-2017 13:09:30"
"powershell_ise","07-04-2017 13:09:31"
"powershell_ise","07-04-2017 13:09:32"
"powershell_ise","07-04-2017 13:09:33"
"powershell_ise","07-04-2017 13:09:34"
"powershell_ise","07-04-2017 13:09:35"
"powershell_ise","07-04-2017 13:09:36"
"powershell_ise","07-04-2017 13:09:37"
"powershell_ise","07-04-2017 13:09:38"
"powershell_ise","07-04-2017 13:09:39"
"powershell_ise","07-04-2017 13:09:41"
"powershell_ise","07-04-2017 13:09:42"
"powershell_ise","07-04-2017 13:09:43"
"powershell_ise","07-04-2017 13:09:44"
"powershell_ise","07-04-2017 13:09:45"
"powershell_ise","07-04-2017 13:09:46"
"powershell_ise","07-04-2017 13:09:47"
"powershell_ise","07-04-2017 13:09:50"
"powershell_ise","07-04-2017 13:09:51"
"powershell_ise","07-04-2017 13:09:52"
"powershell_ise","07-04-2017 13:09:55"
"powershell_ise","07-04-2017 13:09:56"
"powershell_ise","07-04-2017 13:09:57"
"powershell_ise","07-04-2017 13:09:58"
"powershell_ise","07-04-2017 13:09:59"
"powershell_ise","07-04-2017 13:10:00"
"powershell_ise","07-04-2017 13:10:01"
"powershell_ise","07-04-2017 13:10:02"
"powershell_ise","07-04-2017 13:10:03"
"powershell_ise","07-04-2017 13:10:04"
"powershell_ise","07-04-2017 13:10:05"
"powershell_ise","07-04-2017 13:10:06"
"powershell_ise","07-04-2017 13:10:08"
"powershell_ise","07-04-2017 13:10:09"
"powershell_ise","07-04-2017 13:10:10"
"powershell_ise","07-04-2017 13:10:11"
"powershell_ise","07-04-2017 13:10:12"
"powershell_ise","07-04-2017 13:10:13"
"powershell_ise","07-04-2017 13:10:14"
"powershell_ise","07-04-2017 13:10:15"
"powershell_ise","07-04-2017 13:10:16"
"powershell_ise","07-04-2017 13:10:17"
"powershell_ise","07-04-2017 13:10:18"
"powershell_ise","07-04-2017 13:10:19"
"powershell_ise","07-04-2017 13:10:20"
"powershell_ise","07-04-2017 13:10:21"
"powershell_ise","07-04-2017 13:10:22"
"powershell_ise","07-04-2017 13:10:23"
"powershell_ise","07-04-2017 13:10:24"
"powershell_ise","07-04-2017 13:10:25"
"powershell_ise","07-04-2017 13:10:26"
"powershell_ise","07-04-2017 13:10:27"
"powershell_ise","07-04-2017 13:10:28"
"powershell_ise","07-04-2017 13:10:30"
"powershell_ise","07-04-2017 13:10:31"
"powershell_ise","07-04-2017 13:10:32"
"powershell_ise","07-04-2017 13:10:33"
"powershell_ise","07-04-2017 13:10:34"
"powershell_ise","07-04-2017 13:10:35"
"powershell_ise","07-04-2017 13:10:36"
"powershell_ise","07-04-2017 13:10:37"
"powershell_ise","07-04-2017 13:10:38"
"powershell_ise","07-04-2017 13:10:39"
"powershell_ise","07-04-2017 13:10:40"
"powershell_ise","07-04-2017 13:10:41"
"powershell_ise","07-04-2017 13:10:42"
"powershell_ise","07-04-2017 13:10:44"
"powershell_ise","07-04-2017 13:10:45"
"powershell_ise","07-04-2017 13:10:46"
"powershell_ise","07-04-2017 13:10:47"
"powershell_ise","07-04-2017 13:10:48"
"powershell_ise","07-04-2017 13:10:49"
"powershell_ise","07-04-2017 13:10:50"
"powershell_ise","07-04-2017 13:10:51"
"powershell_ise","07-04-2017 13:10:52"
"powershell_ise","07-04-2017 13:10:53"
"powershell_ise","07-04-2017 13:10:54"
"powershell_ise","07-04-2017 13:10:56"
"powershell_ise","07-04-2017 13:10:57"
"powershell_ise","07-04-2017 13:10:58"
"powershell_ise","07-04-2017 13:10:59"
"powershell_ise","07-04-2017 13:11:00"
"powershell_ise","07-04-2017 13:11:01"
"powershell_ise","07-04-2017 13:11:02"
"powershell_ise","07-04-2017 13:11:03"
"powershell_ise","07-04-2017 13:11:04"
"powershell_ise","07-04-2017 13:11:05"
"powershell_ise","07-04-2017 13:11:06"
"powershell_ise","07-04-2017 13:11:08"
"powershell_ise","07-04-2017 13:11:09"
"powershell_ise","07-04-2017 13:11:10"
"powershell_ise","07-04-2017 13:11:11"
"powershell_ise","07-04-2017 13:11:12"
"powershell_ise","07-04-2017 13:11:13"
"powershell_ise","07-04-2017 13:11:14"
"powershell_ise","07-04-2017 13:11:15"
"powershell_ise","07-04-2017 13:11:16"
"powershell_ise","07-04-2017 13:11:17"
"powershell_ise","07-04-2017 13:11:18"
"powershell_ise","07-04-2017 13:11:19"
"mstsc","07-04-2017 13:11:22"
"mstsc","07-04-2017 13:11:23"
"mstsc","07-04-2017 13:11:24"
"mstsc","07-04-2017 13:11:25"
"mstsc","07-04-2017 13:11:26"
"mstsc","07-04-2017 13:11:27"
"mstsc","07-04-2017 13:11:28"
"mstsc","07-04-2017 13:11:29"
"mstsc","07-04-2017 13:11:30"
"mstsc","07-04-2017 13:11:31"
"mstsc","07-04-2017 13:11:33"
"mstsc","07-04-2017 13:11:34"
"mstsc","07-04-2017 13:11:35"
"mstsc","07-04-2017 13:11:36"
"mstsc","07-04-2017 13:11:37"
"mstsc","07-04-2017 13:11:38"
"mstsc","07-04-2017 13:11:39"
"mstsc","07-04-2017 13:11:40"
"mstsc","07-04-2017 13:11:41"
"mstsc","07-04-2017 13:11:42"
"mstsc","07-04-2017 13:11:43"
"mstsc","07-04-2017 13:11:45"
"mstsc","07-04-2017 13:11:46"
"mstsc","07-04-2017 13:11:47"
"mstsc","07-04-2017 13:11:48"
"mstsc","07-04-2017 13:11:49"
"mstsc","07-04-2017 13:11:50"
"mstsc","07-04-2017 13:11:51"
"mstsc","07-04-2017 13:11:52"
"mstsc","07-04-2017 13:11:53"
"mstsc","07-04-2017 13:11:54"
"mstsc","07-04-2017 13:11:55"
"mstsc","07-04-2017 13:11:57"
"mstsc","07-04-2017 13:11:58"
"mstsc","07-04-2017 13:11:59"
"mstsc","07-04-2017 13:12:00"
"mstsc","07-04-2017 13:12:01"
"mstsc","07-04-2017 13:12:02"
"mstsc","07-04-2017 13:12:03"
"mstsc","07-04-2017 13:12:04"
"mstsc","07-04-2017 13:12:05"
"mstsc","07-04-2017 13:12:06"
"mstsc","07-04-2017 13:12:08"
"mstsc","07-04-2017 13:12:09"
"mstsc","07-04-2017 13:12:10"
"mstsc","07-04-2017 13:12:11"
"mstsc","07-04-2017 13:12:12"
"mstsc","07-04-2017 13:12:13"
"mstsc","07-04-2017 13:12:14"
"mstsc","07-04-2017 13:12:15"
"mstsc","07-04-2017 13:12:16"
"mstsc","07-04-2017 13:12:17"
"mstsc","07-04-2017 13:12:18"
"mstsc","07-04-2017 13:12:19"
"mstsc","07-04-2017 13:12:21"
"mstsc","07-04-2017 13:12:22"
"mstsc","07-04-2017 13:12:23"
"mstsc","07-04-2017 13:12:24"
"mstsc","07-04-2017 13:12:25"
"mstsc","07-04-2017 13:12:26"
"mstsc","07-04-2017 13:12:27"
"mstsc","07-04-2017 13:12:28"
"mstsc","07-04-2017 13:12:29"
"mstsc","07-04-2017 13:12:30"
"mstsc","07-04-2017 13:12:32"
"mstsc","07-04-2017 13:12:33"
"mstsc","07-04-2017 13:12:34"
"mstsc","07-04-2017 13:12:35"
"mstsc","07-04-2017 13:12:36"
"mstsc","07-04-2017 13:12:37"
"mstsc","07-04-2017 13:12:38"
"mstsc","07-04-2017 13:12:39"
"mstsc","07-04-2017 13:12:40"
"mstsc","07-04-2017 13:12:41"
"mstsc","07-04-2017 13:12:42"
"mstsc","07-04-2017 13:12:44"
"mstsc","07-04-2017 13:12:45"
"mstsc","07-04-2017 13:12:46"
"mstsc","07-04-2017 13:12:47"
"mstsc","07-04-2017 13:12:48"
"mstsc","07-04-2017 13:12:49"
"mstsc","07-04-2017 13:12:50"
"mstsc","07-04-2017 13:12:51"
"mstsc","07-04-2017 13:12:52"
"mstsc","07-04-2017 13:12:53"
"mstsc","07-04-2017 13:12:54"
"mstsc","07-04-2017 13:12:56"
"mstsc","07-04-2017 13:12:57"
"mstsc","07-04-2017 13:12:58"
"mstsc","07-04-2017 13:12:59"
"mstsc","07-04-2017 13:13:00"
"mstsc","07-04-2017 13:13:01"
"mstsc","07-04-2017 13:13:02"
"mstsc","07-04-2017 13:13:03"
"mstsc","07-04-2017 13:13:04"
"mstsc","07-04-2017 13:13:05"
"mstsc","07-04-2017 13:13:06"
"mstsc","07-04-2017 13:13:08"
"mstsc","07-04-2017 13:13:09"
"mstsc","07-04-2017 13:13:10"
"mstsc","07-04-2017 13:13:11"
"mstsc","07-04-2017 13:13:12"
"mstsc","07-04-2017 13:13:13"
"mstsc","07-04-2017 13:13:14"
"mstsc","07-04-2017 13:13:15"
"mstsc","07-04-2017 13:13:16"
"mstsc","07-04-2017 13:13:17"
"mstsc","07-04-2017 13:13:18"
"mstsc","07-04-2017 13:13:19"
"mstsc","07-04-2017 13:13:20"
"mstsc","07-04-2017 13:13:21"
"mstsc","07-04-2017 13:13:22"
"mstsc","07-04-2017 13:13:23"
"mstsc","07-04-2017 13:13:24"
"mstsc","07-04-2017 13:13:25"
"mstsc","07-04-2017 13:13:26"
"mstsc","07-04-2017 13:13:27"
"mstsc","07-04-2017 13:13:29"
"mstsc","07-04-2017 13:13:30"
"mstsc","07-04-2017 13:13:31"
"mstsc","07-04-2017 13:13:32"
"mstsc","07-04-2017 13:13:33"
"mstsc","07-04-2017 13:13:34"
"mstsc","07-04-2017 13:13:35"
"mstsc","07-04-2017 13:13:36"
"mstsc","07-04-2017 13:13:37"
"mstsc","07-04-2017 13:13:38"
"mstsc","07-04-2017 13:13:39"
"mstsc","07-04-2017 13:13:41"
"mstsc","07-04-2017 13:13:42"
"mstsc","07-04-2017 13:13:43"
"mstsc","07-04-2017 13:13:44"
"mstsc","07-04-2017 13:13:45"
"mstsc","07-04-2017 13:13:46"
"mstsc","07-04-2017 13:13:47"
"mstsc","07-04-2017 13:13:48"
"mstsc","07-04-2017 13:13:49"
"mstsc","07-04-2017 13:13:50"
"mstsc","07-04-2017 13:13:52"
"mstsc","07-04-2017 13:13:53"
"mstsc","07-04-2017 13:13:54"
"mstsc","07-04-2017 13:13:55"
"mstsc","07-04-2017 13:13:56"
"mstsc","07-04-2017 13:13:57"
"mstsc","07-04-2017 13:13:58"
"mstsc","07-04-2017 13:13:59"
"mstsc","07-04-2017 13:14:00"
"mstsc","07-04-2017 13:14:01"
"mstsc","07-04-2017 13:14:03"
"mstsc","07-04-2017 13:14:04"
"mstsc","07-04-2017 13:14:05"
"mstsc","07-04-2017 13:14:06"
"mstsc","07-04-2017 13:14:07"
"mstsc","07-04-2017 13:14:08"
"mstsc","07-04-2017 13:14:09"
"mstsc","07-04-2017 13:14:10"
"mstsc","07-04-2017 13:14:11"
"mstsc","07-04-2017 13:14:13"
"mstsc","07-04-2017 13:14:14"
"mstsc","07-04-2017 13:14:15"
"mstsc","07-04-2017 13:14:16"
"mstsc","07-04-2017 13:14:17"
"mstsc","07-04-2017 13:14:18"
"mstsc","07-04-2017 13:14:19"
"mstsc","07-04-2017 13:14:20"
"mstsc","07-04-2017 13:14:21"
"mstsc","07-04-2017 13:14:22"
"mstsc","07-04-2017 13:14:23"
"mstsc","07-04-2017 13:14:25"
"mstsc","07-04-2017 13:14:26"
"mstsc","07-04-2017 13:14:27"
"mstsc","07-04-2017 13:14:28"
"mstsc","07-04-2017 13:14:29"
"mstsc","07-04-2017 13:14:30"
"mstsc","07-04-2017 13:14:31"
"mstsc","07-04-2017 13:14:32"
"mstsc","07-04-2017 13:14:33"
"mstsc","07-04-2017 13:14:34"
"mstsc","07-04-2017 13:14:35"
"mstsc","07-04-2017 13:14:36"
"mstsc","07-04-2017 13:14:38"
"mstsc","07-04-2017 13:14:39"
"mstsc","07-04-2017 13:14:40"
"mstsc","07-04-2017 13:14:41"
"mstsc","07-04-2017 13:14:42"
"mstsc","07-04-2017 13:14:43"
"mstsc","07-04-2017 13:14:44"
"mstsc","07-04-2017 13:14:45"
"mstsc","07-04-2017 13:14:46"
"mstsc","07-04-2017 13:14:47"
"mstsc","07-04-2017 13:14:48"
"mstsc","07-04-2017 13:14:49"
"mstsc","07-04-2017 13:14:50"
"mstsc","07-04-2017 13:14:51"
"mstsc","07-04-2017 13:14:52"
"mstsc","07-04-2017 13:14:53"
"mstsc","07-04-2017 13:14:54"
"mstsc","07-04-2017 13:14:55"
"mstsc","07-04-2017 13:14:56"
"mstsc","07-04-2017 13:14:57"
"mstsc","07-04-2017 13:14:59"
"mstsc","07-04-2017 13:15:00"
"mstsc","07-04-2017 13:15:01"
"mstsc","07-04-2017 13:15:02"
"mstsc","07-04-2017 13:15:03"
"mstsc","07-04-2017 13:15:04"
"mstsc","07-04-2017 13:15:05"
"mstsc","07-04-2017 13:15:06"
"mstsc","07-04-2017 13:15:07"
"mstsc","07-04-2017 13:15:08"
"mstsc","07-04-2017 13:15:10"
"mstsc","07-04-2017 13:15:11"
"mstsc","07-04-2017 13:15:12"
"mstsc","07-04-2017 13:15:13"
"mstsc","07-04-2017 13:15:14"
"mstsc","07-04-2017 13:15:15"
"mstsc","07-04-2017 13:15:16"
"mstsc","07-04-2017 13:15:17"
"mstsc","07-04-2017 13:15:18"
"mstsc","07-04-2017 13:15:19"
"mstsc","07-04-2017 13:15:20"
"mstsc","07-04-2017 13:15:21"
"mstsc","07-04-2017 13:15:23"
"mstsc","07-04-2017 13:15:24"
"mstsc","07-04-2017 13:15:25"
"mstsc","07-04-2017 13:15:26"
"mstsc","07-04-2017 13:15:27"
"mstsc","07-04-2017 13:15:28"
"mstsc","07-04-2017 13:15:29"
"mstsc","07-04-2017 13:15:30"
"mstsc","07-04-2017 13:15:31"
"mstsc","07-04-2017 13:15:32"
"mstsc","07-04-2017 13:15:34"
"mstsc","07-04-2017 13:15:35"
"mstsc","07-04-2017 13:15:36"
"mstsc","07-04-2017 13:15:37"
"mstsc","07-04-2017 13:15:38"
"mstsc","07-04-2017 13:15:39"
"mstsc","07-04-2017 13:15:40"
"mstsc","07-04-2017 13:15:41"
"mstsc","07-04-2017 13:15:42"
"mstsc","07-04-2017 13:15:44"
"mstsc","07-04-2017 13:15:45"
"mstsc","07-04-2017 13:15:46"
"mstsc","07-04-2017 13:15:47"
"mstsc","07-04-2017 13:15:48"
"mstsc","07-04-2017 13:15:49"
"mstsc","07-04-2017 13:15:50"
"mstsc","07-04-2017 13:15:51"
"mstsc","07-04-2017 13:15:52"
"mstsc","07-04-2017 13:15:53"
"mstsc","07-04-2017 13:15:55"
"mstsc","07-04-2017 13:15:56"
"mstsc","07-04-2017 13:15:57"
"mstsc","07-04-2017 13:15:58"
"mstsc","07-04-2017 13:15:59"
"mstsc","07-04-2017 13:16:00"
"mstsc","07-04-2017 13:16:01"
"mstsc","07-04-2017 13:16:02"
"mstsc","07-04-2017 13:16:03"
"mstsc","07-04-2017 13:16:04"
"mstsc","07-04-2017 13:16:05"
"mstsc","07-04-2017 13:16:06"
"mstsc","07-04-2017 13:16:07"
"mstsc","07-04-2017 13:16:08"
"mstsc","07-04-2017 13:16:09"
"mstsc","07-04-2017 13:16:11"
"mstsc","07-04-2017 13:16:12"
"mstsc","07-04-2017 13:16:13"
"mstsc","07-04-2017 13:16:14"
"mstsc","07-04-2017 13:16:15"
"mstsc","07-04-2017 13:16:16"
"mstsc","07-04-2017 13:16:17"
"mstsc","07-04-2017 13:16:18"
"mstsc","07-04-2017 13:16:20"
"mstsc","07-04-2017 13:16:21"
"mstsc","07-04-2017 13:16:22"
"mstsc","07-04-2017 13:16:23"
"mstsc","07-04-2017 13:16:24"
"mstsc","07-04-2017 13:16:25"
"mstsc","07-04-2017 13:16:26"
"mstsc","07-04-2017 13:16:27"
"mstsc","07-04-2017 13:16:28"
"mstsc","07-04-2017 13:16:29"
"mstsc","07-04-2017 13:16:31"
"mstsc","07-04-2017 13:16:32"
"mstsc","07-04-2017 13:16:33"
"mstsc","07-04-2017 13:16:34"
"mstsc","07-04-2017 13:16:35"
"mstsc","07-04-2017 13:16:36"
"mstsc","07-04-2017 13:16:37"
"mstsc","07-04-2017 13:16:38"
"mstsc","07-04-2017 13:16:39"
"mstsc","07-04-2017 13:16:40"
"mstsc","07-04-2017 13:16:42"
"mstsc","07-04-2017 13:16:43"
"mstsc","07-04-2017 13:16:44"
"mstsc","07-04-2017 13:16:45"
"mstsc","07-04-2017 13:16:46"
"mstsc","07-04-2017 13:16:47"
"mstsc","07-04-2017 13:16:48"
"mstsc","07-04-2017 13:16:49"
"mstsc","07-04-2017 13:16:50"
"mstsc","07-04-2017 13:16:51"
"mstsc","07-04-2017 13:16:52"
"mstsc","07-04-2017 13:16:54"
"mstsc","07-04-2017 13:16:55"
"mstsc","07-04-2017 13:16:56"
"mstsc","07-04-2017 13:16:57"
"mstsc","07-04-2017 13:16:58"
"mstsc","07-04-2017 13:16:59"
"mstsc","07-04-2017 13:17:00"
"mstsc","07-04-2017 13:17:01"
"mstsc","07-04-2017 13:17:02"
"mstsc","07-04-2017 13:17:03"
"mstsc","07-04-2017 13:17:05"
"mstsc","07-04-2017 13:17:06"
"mstsc","07-04-2017 13:17:07"
"mstsc","07-04-2017 13:17:08"
"mstsc","07-04-2017 13:17:09"
"mstsc","07-04-2017 13:17:10"
"mstsc","07-04-2017 13:17:11"
"mstsc","07-04-2017 13:17:12"
"mstsc","07-04-2017 13:17:13"
"mstsc","07-04-2017 13:17:15"
"mstsc","07-04-2017 13:17:16"
"mstsc","07-04-2017 13:17:17"
"mstsc","07-04-2017 13:17:18"
"mstsc","07-04-2017 13:17:19"
"mstsc","07-04-2017 13:17:20"
"mstsc","07-04-2017 13:17:21"
"mstsc","07-04-2017 13:17:22"
"mstsc","07-04-2017 13:17:23"
"mstsc","07-04-2017 13:17:24"
"mstsc","07-04-2017 13:17:26"
"mstsc","07-04-2017 13:17:27"
"mstsc","07-04-2017 13:17:28"
"mstsc","07-04-2017 13:17:29"
"mstsc","07-04-2017 13:17:30"
"mstsc","07-04-2017 13:17:31"
"mstsc","07-04-2017 13:17:32"
"mstsc","07-04-2017 13:17:33"
"mstsc","07-04-2017 13:17:34"
"mstsc","07-04-2017 13:17:35"
"mstsc","07-04-2017 13:17:37"
"mstsc","07-04-2017 13:17:38"
"mstsc","07-04-2017 13:17:39"
"mstsc","07-04-2017 13:17:40"
"mstsc","07-04-2017 13:17:41"
"mstsc","07-04-2017 13:17:42"
"mstsc","07-04-2017 13:17:43"
"mstsc","07-04-2017 13:17:44"
"mstsc","07-04-2017 13:17:45"
"mstsc","07-04-2017 13:17:46"
"mstsc","07-04-2017 13:17:47"
"mstsc","07-04-2017 13:17:49"
"mstsc","07-04-2017 13:17:50"
"mstsc","07-04-2017 13:17:51"
"mstsc","07-04-2017 13:17:52"
"mstsc","07-04-2017 13:17:53"
"mstsc","07-04-2017 13:17:54"
"mstsc","07-04-2017 13:17:55"
"mstsc","07-04-2017 13:17:56"
"mstsc","07-04-2017 13:17:57"
"mstsc","07-04-2017 13:17:58"
"mstsc","07-04-2017 13:17:59"
"mstsc","07-04-2017 13:18:01"
"mstsc","07-04-2017 13:18:02"
"mstsc","07-04-2017 13:18:03"
"mstsc","07-04-2017 13:18:04"
"mstsc","07-04-2017 13:18:05"
"mstsc","07-04-2017 13:18:06"
"mstsc","07-04-2017 13:18:07"
"mstsc","07-04-2017 13:18:08"
"mstsc","07-04-2017 13:18:09"
"mstsc","07-04-2017 13:18:10"
"mstsc","07-04-2017 13:18:12"
"mstsc","07-04-2017 13:18:13"
"mstsc","07-04-2017 13:18:14"
"mstsc","07-04-2017 13:18:15"
"mstsc","07-04-2017 13:18:16"
"mstsc","07-04-2017 13:18:17"
"mstsc","07-04-2017 13:18:18"
"mstsc","07-04-2017 13:18:19"
"mstsc","07-04-2017 13:18:20"
"mstsc","07-04-2017 13:18:21"
"mstsc","07-04-2017 13:18:22"
"mstsc","07-04-2017 13:18:23"
"mstsc","07-04-2017 13:18:24"
"mstsc","07-04-2017 13:18:26"
"mstsc","07-04-2017 13:18:27"
"mstsc","07-04-2017 13:18:28"
"mstsc","07-04-2017 13:18:29"
"mstsc","07-04-2017 13:18:30"
"mstsc","07-04-2017 13:18:31"
"mstsc","07-04-2017 13:18:32"
"mstsc","07-04-2017 13:18:33"
"mstsc","07-04-2017 13:18:34"
"mstsc","07-04-2017 13:18:35"
"mstsc","07-04-2017 13:18:37"
"mstsc","07-04-2017 13:18:38"
"mstsc","07-04-2017 13:18:39"
"mstsc","07-04-2017 13:18:40"
"mstsc","07-04-2017 13:18:41"
"mstsc","07-04-2017 13:18:42"
"mstsc","07-04-2017 13:18:43"
"mstsc","07-04-2017 13:18:44"
"mstsc","07-04-2017 13:18:45"
"mstsc","07-04-2017 13:18:46"
"mstsc","07-04-2017 13:18:48"
"mstsc","07-04-2017 13:18:49"
"mstsc","07-04-2017 13:18:50"
"mstsc","07-04-2017 13:18:51"
"mstsc","07-04-2017 13:18:52"
"mstsc","07-04-2017 13:18:53"
"mstsc","07-04-2017 13:18:54"
"mstsc","07-04-2017 13:18:55"
"mstsc","07-04-2017 13:18:56"
"mstsc","07-04-2017 13:18:57"
"mstsc","07-04-2017 13:18:59"
"mstsc","07-04-2017 13:19:00"
"mstsc","07-04-2017 13:19:01"
"mstsc","07-04-2017 13:19:02"
"mstsc","07-04-2017 13:19:03"
"mstsc","07-04-2017 13:19:04"
"mstsc","07-04-2017 13:19:05"
"mstsc","07-04-2017 13:19:06"
"mstsc","07-04-2017 13:19:07"
"mstsc","07-04-2017 13:19:08"
"mstsc","07-04-2017 13:19:10"
"mstsc","07-04-2017 13:19:11"
"mstsc","07-04-2017 13:19:12"
"mstsc","07-04-2017 13:19:13"
"mstsc","07-04-2017 13:19:14"
"mstsc","07-04-2017 13:19:15"
"mstsc","07-04-2017 13:19:16"
"mstsc","07-04-2017 13:19:17"
"mstsc","07-04-2017 13:19:18"
"mstsc","07-04-2017 13:19:19"
"mstsc","07-04-2017 13:19:20"
"mstsc","07-04-2017 13:19:22"
"mstsc","07-04-2017 13:19:23"
"mstsc","07-04-2017 13:19:24"
"mstsc","07-04-2017 13:19:25"
"mstsc","07-04-2017 13:19:26"
"mstsc","07-04-2017 13:19:27"
"mstsc","07-04-2017 13:19:28"
"mstsc","07-04-2017 13:19:29"
"mstsc","07-04-2017 13:19:30"
"mstsc","07-04-2017 13:19:31"
"mstsc","07-04-2017 13:19:33"
"mstsc","07-04-2017 13:19:34"
"mstsc","07-04-2017 13:19:35"
"mstsc","07-04-2017 13:19:36"
"mstsc","07-04-2017 13:19:37"
"mstsc","07-04-2017 13:19:38"
"mstsc","07-04-2017 13:19:39"
"mstsc","07-04-2017 13:19:40"
"mstsc","07-04-2017 13:19:42"
"mstsc","07-04-2017 13:19:43"
"mstsc","07-04-2017 13:19:44"
"mstsc","07-04-2017 13:19:45"
"mstsc","07-04-2017 13:19:46"
"mstsc","07-04-2017 13:19:47"
"mstsc","07-04-2017 13:19:48"
"mstsc","07-04-2017 13:19:49"
"mstsc","07-04-2017 13:19:50"
"mstsc","07-04-2017 13:19:51"
"mstsc","07-04-2017 13:19:53"
"mstsc","07-04-2017 13:19:54"
"mstsc","07-04-2017 13:19:55"
"mstsc","07-04-2017 13:19:56"
"mstsc","07-04-2017 13:19:57"
"mstsc","07-04-2017 13:19:58"
